timestamp,buyer,seller,symbol,currency,price,quantity,day,trade_notional,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price_clean,spread,mid_diff_vs_raw,bid_depth_3,ask_depth_3,imbalance_l1,microprice,trade_vs_mid,trade_vs_bid,trade_vs_ask,trade_side_guess
432600,,,ASH_COATED_OSMIUM,XIRECS,9991.0,6,0,59946.0,9991.0,11.0,9988.0,26.0,,,10007.0,11.0,,,,,9999.0,16.0,0.0,37.0,11.0,0.0,9999.0,-8.0,0.0,-16.0,sell_aggressor
435000,,,ASH_COATED_OSMIUM,XIRECS,10008.0,4,0,40032.0,9990.0,10.0,9987.0,28.0,,,10008.0,28.0,,,,,9999.0,18.0,0.0,38.0,28.0,-0.47368421052631576,9994.736842105263,9.0,18.0,0.0,buy_aggressor
438900,,,ASH_COATED_OSMIUM,XIRECS,10011.0,5,0,50055.0,9992.0,12.0,9990.0,29.0,,,10011.0,29.0,,,,,10001.5,19.0,0.0,41.0,29.0,-0.4146341463414634,9997.560975609756,9.5,19.0,0.0,buy_aggressor
439500,,,ASH_COATED_OSMIUM,XIRECS,9989.0,6,0,59934.0,9989.0,30.0,,,,,10008.0,11.0,10010.0,30.0,,,9998.5,19.0,0.0,30.0,41.0,0.4634146341463415,10002.90243902439,-9.5,0.0,-19.0,sell_aggressor
441100,,,ASH_COATED_OSMIUM,XIRECS,9993.0,3,0,29979.0,9993.0,13.0,9990.0,24.0,,,10009.0,13.0,10011.0,24.0,,,10001.0,16.0,0.0,37.0,37.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
441600,,,ASH_COATED_OSMIUM,XIRECS,10003.0,4,0,40012.0,9993.0,11.0,9991.0,25.0,,,10003.0,4.0,10009.0,11.0,,,9998.0,10.0,0.0,36.0,15.0,0.4666666666666667,10000.333333333334,5.0,10.0,0.0,buy_aggressor
448900,,,ASH_COATED_OSMIUM,XIRECS,10010.0,5,0,50050.0,9994.0,12.0,,,,,10010.0,12.0,10013.0,22.0,,,10002.0,16.0,0.0,12.0,34.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
454100,,,ASH_COATED_OSMIUM,XIRECS,9999.0,6,0,59994.0,9999.0,12.0,9996.0,24.0,,,10017.0,24.0,,,,,10008.0,18.0,0.0,36.0,24.0,-0.3333333333333333,10005.0,-9.0,0.0,-18.0,sell_aggressor
454400,,,ASH_COATED_OSMIUM,XIRECS,9999.0,8,0,79992.0,9999.0,14.0,9996.0,26.0,,,10015.0,14.0,10017.0,26.0,,,10007.0,16.0,0.0,40.0,40.0,0.0,10007.0,-8.0,0.0,-16.0,sell_aggressor
460800,,,ASH_COATED_OSMIUM,XIRECS,9998.0,5,0,49990.0,9998.0,13.0,9995.0,29.0,,,10014.0,13.0,,,,,10006.0,16.0,0.0,42.0,13.0,0.0,10006.0,-8.0,0.0,-16.0,sell_aggressor
469200,,,ASH_COATED_OSMIUM,XIRECS,10014.0,3,0,30042.0,9998.0,13.0,9996.0,26.0,,,10014.0,13.0,10017.0,26.0,,,10006.0,16.0,0.0,39.0,39.0,0.0,10006.0,8.0,16.0,0.0,buy_aggressor
470800,,,ASH_COATED_OSMIUM,XIRECS,10014.0,9,0,90126.0,9998.0,13.0,9996.0,21.0,,,10014.0,13.0,,,,,10006.0,16.0,0.0,34.0,13.0,0.0,10006.0,8.0,16.0,0.0,buy_aggressor
475200,,,ASH_COATED_OSMIUM,XIRECS,9995.0,6,0,59970.0,9995.0,10.0,9992.0,28.0,,,10013.0,28.0,,,,,10004.0,18.0,0.0,38.0,28.0,-0.47368421052631576,9999.736842105263,-9.0,0.0,-18.0,sell_aggressor
477400,,,ASH_COATED_OSMIUM,XIRECS,10010.0,5,0,50050.0,9991.0,12.0,9989.0,29.0,,,10010.0,29.0,,,,,10000.5,19.0,0.0,41.0,29.0,-0.4146341463414634,9996.560975609756,9.5,19.0,0.0,buy_aggressor
477900,,,ASH_COATED_OSMIUM,XIRECS,10008.0,3,0,30024.0,9989.0,27.0,,,,,10008.0,13.0,10010.0,27.0,,,9998.5,19.0,0.0,27.0,40.0,0.35,10001.825,9.5,19.0,0.0,buy_aggressor
478200,,,ASH_COATED_OSMIUM,XIRECS,10008.0,3,0,30024.0,9989.0,24.0,,,,,10008.0,15.0,,,,,9998.5,19.0,0.0,24.0,15.0,0.23076923076923078,10000.692307692309,9.5,19.0,0.0,buy_aggressor
484300,,,ASH_COATED_OSMIUM,XIRECS,9988.0,9,0,89892.0,9988.0,21.0,,,,,10007.0,15.0,10009.0,21.0,,,9997.5,19.0,0.0,21.0,36.0,0.16666666666666666,9999.083333333334,-9.5,0.0,-19.0,sell_aggressor
485200,,,ASH_COATED_OSMIUM,XIRECS,9989.0,6,0,59934.0,9989.0,30.0,,,,,10007.0,12.0,10010.0,30.0,,,9998.0,18.0,0.0,30.0,42.0,0.42857142857142855,10001.857142857143,-9.0,0.0,-18.0,sell_aggressor
486400,,,ASH_COATED_OSMIUM,XIRECS,10009.0,5,0,50045.0,9990.0,10.0,9988.0,24.0,,,10009.0,24.0,,,,,9999.5,19.0,0.0,34.0,24.0,-0.4117647058823529,9995.588235294117,9.5,19.0,0.0,buy_aggressor
489100,,,ASH_COATED_OSMIUM,XIRECS,9994.0,6,0,59964.0,9994.0,11.0,9991.0,28.0,,,10012.0,28.0,,,,,10003.0,18.0,0.0,39.0,28.0,-0.4358974358974359,9999.076923076924,-9.0,0.0,-18.0,sell_aggressor
490700,,,ASH_COATED_OSMIUM,XIRECS,9993.0,3,0,29979.0,9993.0,14.0,9991.0,24.0,,,10009.0,14.0,10012.0,24.0,,,10001.0,16.0,0.0,38.0,38.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
496300,,,ASH_COATED_OSMIUM,XIRECS,9991.0,3,0,29973.0,9991.0,21.0,,,,,10010.0,11.0,10012.0,21.0,,,10000.5,19.0,0.0,21.0,32.0,0.3125,10003.46875,-9.5,0.0,-19.0,sell_aggressor
498300,,,ASH_COATED_OSMIUM,XIRECS,9993.0,7,0,69951.0,9993.0,14.0,9990.0,21.0,,,10009.0,14.0,10011.0,21.0,,,10001.0,16.0,0.0,35.0,35.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
501000,,,ASH_COATED_OSMIUM,XIRECS,9992.0,2,0,19984.0,9992.0,13.0,9990.0,27.0,,,10008.0,13.0,,,,,10000.0,16.0,0.0,40.0,13.0,0.0,10000.0,-8.0,0.0,-16.0,sell_aggressor
505400,,,ASH_COATED_OSMIUM,XIRECS,10011.0,5,0,50055.0,9993.0,12.0,,,,,10011.0,23.0,,,,,10002.0,18.0,0.0,12.0,23.0,-0.3142857142857143,9999.171428571428,9.0,18.0,0.0,buy_aggressor
506500,,,ASH_COATED_OSMIUM,XIRECS,10012.0,3,0,30036.0,9994.0,10.0,9991.0,26.0,,,10012.0,26.0,,,,,10003.0,18.0,0.0,36.0,26.0,-0.4444444444444444,9999.0,9.0,18.0,0.0,buy_aggressor
506800,,,ASH_COATED_OSMIUM,XIRECS,10000.0,2,0,20000.0,10000.0,2.0,9995.0,10.0,9992.0,30.0,10013.0,30.0,,,,,10006.5,13.0,0.0,42.0,30.0,-0.875,10000.8125,-6.5,0.0,-13.0,sell_aggressor
515500,,,ASH_COATED_OSMIUM,XIRECS,9997.0,6,0,59982.0,9997.0,12.0,9995.0,25.0,,,10013.0,12.0,10016.0,25.0,,,10005.0,16.0,0.0,37.0,37.0,0.0,10005.0,-8.0,0.0,-16.0,sell_aggressor
517700,,,ASH_COATED_OSMIUM,XIRECS,10003.0,3,0,30009.0,9995.0,26.0,,,,,10003.0,3.0,10016.0,26.0,,,9999.0,8.0,0.0,26.0,29.0,0.7931034482758621,10002.172413793103,4.0,8.0,0.0,buy_aggressor
520900,,,ASH_COATED_OSMIUM,XIRECS,10016.0,6,0,60096.0,10000.0,13.0,9997.0,25.0,,,10016.0,13.0,10018.0,25.0,,,10008.0,16.0,0.0,38.0,38.0,0.0,10008.0,8.0,16.0,0.0,buy_aggressor
521700,,,ASH_COATED_OSMIUM,XIRECS,10015.0,5,0,50075.0,9996.0,29.0,,,,,10015.0,14.0,10017.0,29.0,,,10005.5,19.0,0.0,29.0,43.0,0.3488372093023256,10008.813953488372,9.5,19.0,0.0,buy_aggressor
522200,,,ASH_COATED_OSMIUM,XIRECS,9998.0,5,0,49990.0,9998.0,10.0,9995.0,28.0,,,10014.0,10.0,10016.0,28.0,,,10006.0,16.0,0.0,38.0,38.0,0.0,10006.0,-8.0,0.0,-16.0,sell_aggressor
523600,,,ASH_COATED_OSMIUM,XIRECS,9997.0,9,0,89973.0,9995.0,30.0,,,,,10013.0,10.0,10016.0,30.0,,,10004.0,18.0,0.0,30.0,40.0,0.5,10008.5,-7.0,2.0,-16.0,likely_sell
525500,,,ASH_COATED_OSMIUM,XIRECS,10013.0,3,0,30039.0,9997.0,12.0,9995.0,29.0,,,10013.0,12.0,10016.0,29.0,,,10005.0,16.0,0.0,41.0,41.0,0.0,10005.0,8.0,16.0,0.0,buy_aggressor
526000,,,ASH_COATED_OSMIUM,XIRECS,10013.0,7,0,70091.0,9997.0,14.0,,,,,10013.0,14.0,10016.0,22.0,,,10005.0,16.0,0.0,14.0,36.0,0.0,10005.0,8.0,16.0,0.0,buy_aggressor
526400,,,ASH_COATED_OSMIUM,XIRECS,10013.0,5,0,50065.0,9997.0,15.0,9994.0,25.0,,,10013.0,15.0,10015.0,25.0,,,10005.0,16.0,0.0,40.0,40.0,0.0,10005.0,8.0,16.0,0.0,buy_aggressor
527700,,,ASH_COATED_OSMIUM,XIRECS,9994.0,3,0,29982.0,9994.0,24.0,,,,,10013.0,10.0,10015.0,24.0,,,10003.5,19.0,0.0,24.0,34.0,0.4117647058823529,10007.411764705883,-9.5,0.0,-19.0,sell_aggressor
531200,,,ASH_COATED_OSMIUM,XIRECS,10013.0,2,0,20026.0,9997.0,11.0,9995.0,28.0,,,10013.0,11.0,10016.0,28.0,,,10005.0,16.0,0.0,39.0,39.0,0.0,10005.0,8.0,16.0,0.0,buy_aggressor
533800,,,ASH_COATED_OSMIUM,XIRECS,10015.0,4,0,40060.0,9999.0,15.0,9997.0,20.0,,,10015.0,15.0,10018.0,20.0,,,10007.0,16.0,0.0,35.0,35.0,0.0,10007.0,8.0,16.0,0.0,buy_aggressor
534300,,,ASH_COATED_OSMIUM,XIRECS,10001.0,6,0,60006.0,10001.0,10.0,9999.0,25.0,,,10017.0,10.0,10020.0,25.0,,,10009.0,16.0,0.0,35.0,35.0,0.0,10009.0,-8.0,0.0,-16.0,sell_aggressor
536800,,,ASH_COATED_OSMIUM,XIRECS,10019.0,2,0,20038.0,10003.0,12.0,10001.0,25.0,,,10019.0,12.0,10022.0,25.0,,,10011.0,16.0,0.0,37.0,37.0,0.0,10011.0,8.0,16.0,0.0,buy_aggressor
537400,,,ASH_COATED_OSMIUM,XIRECS,10020.0,2,0,20040.0,10001.0,25.0,,,,,10020.0,11.0,,,,,10010.5,19.0,0.0,25.0,11.0,0.3888888888888889,10014.194444444445,9.5,19.0,0.0,buy_aggressor
541000,,,ASH_COATED_OSMIUM,XIRECS,10021.0,6,0,60126.0,10004.0,11.0,10002.0,24.0,,,10021.0,11.0,10023.0,24.0,,,10012.5,17.0,0.0,35.0,35.0,0.0,10012.5,8.5,17.0,0.0,buy_aggressor
544100,,,ASH_COATED_OSMIUM,XIRECS,10007.0,7,0,70049.0,10007.0,10.0,10004.0,21.0,,,10025.0,21.0,,,,,10016.0,18.0,0.0,31.0,21.0,-0.3548387096774194,10012.806451612903,-9.0,0.0,-18.0,sell_aggressor
545400,,,ASH_COATED_OSMIUM,XIRECS,10023.0,2,0,20046.0,10007.0,12.0,10004.0,24.0,,,10023.0,12.0,10025.0,24.0,,,10015.0,16.0,0.0,36.0,36.0,0.0,10015.0,8.0,16.0,0.0,buy_aggressor
546100,,,ASH_COATED_OSMIUM,XIRECS,10006.0,5,0,50030.0,10006.0,10.0,10004.0,24.0,,,10022.0,10.0,10025.0,24.0,,,10014.0,16.0,0.0,34.0,34.0,0.0,10014.0,-8.0,0.0,-16.0,sell_aggressor
548100,,,ASH_COATED_OSMIUM,XIRECS,10026.0,9,0,90234.0,10007.0,10.0,10005.0,25.0,,,10026.0,25.0,,,,,10016.5,19.0,0.0,35.0,25.0,-0.42857142857142855,10012.42857142857,9.5,19.0,0.0,buy_aggressor
548400,,,ASH_COATED_OSMIUM,XIRECS,10003.0,4,0,40012.0,10003.0,27.0,,,,,10022.0,15.0,10024.0,27.0,,,10012.5,19.0,0.0,27.0,42.0,0.2857142857142857,10015.214285714286,-9.5,0.0,-19.0,sell_aggressor
553700,,,ASH_COATED_OSMIUM,XIRECS,10003.0,5,0,50015.0,10003.0,10.0,10001.0,20.0,,,10022.0,20.0,,,,,10012.5,19.0,0.0,30.0,20.0,-0.3333333333333333,10009.333333333334,-9.5,0.0,-19.0,sell_aggressor
557200,,,ASH_COATED_OSMIUM,XIRECS,10019.0,6,0,60114.0,10001.0,29.0,,,,,10019.0,15.0,10022.0,29.0,,,10010.0,18.0,0.0,29.0,44.0,0.3181818181818182,10012.863636363636,9.0,18.0,0.0,buy_aggressor
557600,,,ASH_COATED_OSMIUM,XIRECS,10021.0,6,0,60126.0,10008.0,3.0,10003.0,11.0,,,10021.0,24.0,,,,,10014.5,13.0,0.0,14.0,24.0,-0.7777777777777778,10009.444444444445,6.5,13.0,0.0,buy_aggressor
560100,,,ASH_COATED_OSMIUM,XIRECS,10019.0,6,0,60114.0,10003.0,14.0,10000.0,23.0,,,10019.0,14.0,10021.0,23.0,,,10011.0,16.0,0.0,37.0,37.0,0.0,10011.0,8.0,16.0,0.0,buy_aggressor
563900,,,ASH_COATED_OSMIUM,XIRECS,10000.0,3,0,30000.0,10000.0,12.0,9997.0,22.0,,,10016.0,12.0,10018.0,22.0,,,10008.0,16.0,0.0,34.0,34.0,0.0,10008.0,-8.0,0.0,-16.0,sell_aggressor
564300,,,ASH_COATED_OSMIUM,XIRECS,10018.0,3,0,30054.0,10000.0,13.0,9997.0,26.0,,,10018.0,26.0,,,,,10009.0,18.0,0.0,39.0,26.0,-0.3333333333333333,10006.0,9.0,18.0,0.0,buy_aggressor
566300,,,ASH_COATED_OSMIUM,XIRECS,10018.0,5,0,50090.0,10002.0,15.0,10000.0,22.0,,,10018.0,15.0,10021.0,22.0,,,10010.0,16.0,0.0,37.0,37.0,0.0,10010.0,8.0,16.0,0.0,buy_aggressor
567200,,,ASH_COATED_OSMIUM,XIRECS,10019.0,5,0,50095.0,10000.0,23.0,,,,,10019.0,11.0,10021.0,23.0,,,10009.5,19.0,0.0,23.0,34.0,0.35294117647058826,10012.85294117647,9.5,19.0,0.0,buy_aggressor
568500,,,ASH_COATED_OSMIUM,XIRECS,10012.0,5,0,50060.0,10002.0,10.0,10000.0,28.0,,,10012.0,5.0,10021.0,28.0,,,10007.0,10.0,0.0,38.0,33.0,0.3333333333333333,10008.666666666666,5.0,10.0,0.0,buy_aggressor
573800,,,ASH_COATED_OSMIUM,XIRECS,10019.0,6,0,60114.0,10001.0,10.0,9998.0,21.0,,,10019.0,21.0,,,,,10010.0,18.0,0.0,31.0,21.0,-0.3548387096774194,10006.806451612903,9.0,18.0,0.0,buy_aggressor
574600,,,ASH_COATED_OSMIUM,XIRECS,10001.0,9,0,90009.0,10001.0,13.0,,,,,10017.0,13.0,10020.0,20.0,,,10009.0,16.0,0.0,13.0,33.0,0.0,10009.0,-8.0,0.0,-16.0,sell_aggressor
575200,,,ASH_COATED_OSMIUM,XIRECS,10017.0,2,0,20034.0,10001.0,15.0,9999.0,29.0,,,10017.0,15.0,10020.0,29.0,,,10009.0,16.0,0.0,44.0,44.0,0.0,10009.0,8.0,16.0,0.0,buy_aggressor
576900,,,ASH_COATED_OSMIUM,XIRECS,10000.0,10,0,100000.0,10000.0,10.0,9997.0,21.0,,,10016.0,10.0,10018.0,21.0,,,10008.0,16.0,0.0,31.0,31.0,0.0,10008.0,-8.0,0.0,-16.0,sell_aggressor
579000,,,ASH_COATED_OSMIUM,XIRECS,10000.0,9,0,90000.0,10000.0,14.0,,,,,10016.0,14.0,10019.0,30.0,,,10008.0,16.0,0.0,14.0,44.0,0.0,10008.0,-8.0,0.0,-16.0,sell_aggressor
579400,,,ASH_COATED_OSMIUM,XIRECS,10016.0,5,0,50080.0,10000.0,10.0,,,,,10016.0,10.0,10019.0,22.0,,,10008.0,16.0,0.0,10.0,32.0,0.0,10008.0,8.0,16.0,0.0,buy_aggressor
580300,,,ASH_COATED_OSMIUM,XIRECS,10017.0,3,0,30051.0,10001.0,15.0,9998.0,22.0,,,10017.0,15.0,10019.0,22.0,,,10009.0,16.0,0.0,37.0,37.0,0.0,10009.0,8.0,16.0,0.0,buy_aggressor
581300,,,ASH_COATED_OSMIUM,XIRECS,10000.0,4,0,40000.0,10000.0,10.0,9998.0,24.0,,,10016.0,10.0,10019.0,24.0,,,10008.0,16.0,0.0,34.0,34.0,0.0,10008.0,-8.0,0.0,-16.0,sell_aggressor
583100,,,ASH_COATED_OSMIUM,XIRECS,9998.0,4,0,39992.0,9999.0,10.0,9996.0,21.0,,,10015.0,10.0,,,,,10007.0,16.0,0.0,31.0,10.0,0.0,10007.0,-9.0,-1.0,-17.0,sell_aggressor
586600,,,ASH_COATED_OSMIUM,XIRECS,10015.0,6,0,60090.0,9997.0,15.0,9994.0,24.0,,,10015.0,24.0,,,,,10006.0,18.0,0.0,39.0,24.0,-0.23076923076923078,10003.923076923076,9.0,18.0,0.0,buy_aggressor
587200,,,ASH_COATED_OSMIUM,XIRECS,9997.0,5,0,49985.0,9997.0,14.0,9995.0,29.0,,,10013.0,14.0,10016.0,29.0,,,10005.0,16.0,0.0,43.0,43.0,0.0,10005.0,-8.0,0.0,-16.0,sell_aggressor
589200,,,ASH_COATED_OSMIUM,XIRECS,9994.0,2,0,19988.0,9994.0,25.0,,,,,10013.0,10.0,10015.0,25.0,,,10003.5,19.0,0.0,25.0,35.0,0.42857142857142855,10007.57142857143,-9.5,0.0,-19.0,sell_aggressor
591500,,,ASH_COATED_OSMIUM,XIRECS,10013.0,10,0,100130.0,9994.0,23.0,,,,,10013.0,14.0,10015.0,23.0,,,10003.5,19.0,0.0,23.0,37.0,0.24324324324324326,10005.81081081081,9.5,19.0,0.0,buy_aggressor
596200,,,ASH_COATED_OSMIUM,XIRECS,10014.0,7,0,70098.0,9996.0,14.0,,,,,10014.0,29.0,,,,,10005.0,18.0,0.0,14.0,29.0,-0.3488372093023256,10001.860465116279,9.0,18.0,0.0,buy_aggressor
603100,,,ASH_COATED_OSMIUM,XIRECS,10015.0,9,0,90135.0,9996.0,10.0,9994.0,23.0,,,10015.0,23.0,,,,,10005.5,19.0,0.0,33.0,23.0,-0.3939393939393939,10001.757575757576,9.5,19.0,0.0,buy_aggressor
604700,,,ASH_COATED_OSMIUM,XIRECS,10013.0,6,0,60078.0,9997.0,12.0,9994.0,27.0,,,10013.0,12.0,10015.0,27.0,,,10005.0,16.0,0.0,39.0,39.0,0.0,10005.0,8.0,16.0,0.0,buy_aggressor
607300,,,ASH_COATED_OSMIUM,XIRECS,9996.0,3,0,29988.0,9996.0,12.0,9994.0,20.0,,,10012.0,12.0,,,,,10004.0,16.0,0.0,32.0,12.0,0.0,10004.0,-8.0,0.0,-16.0,sell_aggressor
608300,,,ASH_COATED_OSMIUM,XIRECS,10011.0,8,0,80088.0,9995.0,10.0,9993.0,26.0,,,10011.0,10.0,10014.0,26.0,,,10003.0,16.0,0.0,36.0,36.0,0.0,10003.0,8.0,16.0,0.0,buy_aggressor
609600,,,ASH_COATED_OSMIUM,XIRECS,10009.0,6,0,60054.0,9993.0,14.0,9990.0,27.0,,,10009.0,14.0,10011.0,27.0,,,10001.0,16.0,0.0,41.0,41.0,0.0,10001.0,8.0,16.0,0.0,buy_aggressor
615100,,,ASH_COATED_OSMIUM,XIRECS,9993.0,3,0,29979.0,9993.0,10.0,9991.0,22.0,,,10012.0,22.0,,,,,10002.5,19.0,0.0,32.0,22.0,-0.375,9998.9375,-9.5,0.0,-19.0,sell_aggressor
616100,,,ASH_COATED_OSMIUM,XIRECS,10007.0,2,0,20014.0,9989.0,25.0,,,,,10007.0,13.0,,,,,9998.0,18.0,0.0,25.0,13.0,0.3157894736842105,10000.842105263158,9.0,18.0,0.0,buy_aggressor
618800,,,ASH_COATED_OSMIUM,XIRECS,10009.0,10,0,100090.0,9993.0,13.0,9991.0,21.0,,,10009.0,13.0,10012.0,21.0,,,10001.0,16.0,0.0,34.0,34.0,0.0,10001.0,8.0,16.0,0.0,buy_aggressor
619900,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,0,49970.0,9994.0,10.0,9991.0,27.0,,,10010.0,10.0,10012.0,27.0,,,10002.0,16.0,0.0,37.0,37.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
623900,,,ASH_COATED_OSMIUM,XIRECS,10014.0,3,0,30042.0,9995.0,10.0,,,,,10014.0,26.0,,,,,10004.5,19.0,0.0,10.0,26.0,-0.4444444444444444,10000.277777777777,9.5,19.0,0.0,buy_aggressor
624100,,,ASH_COATED_OSMIUM,XIRECS,9995.0,4,0,39980.0,9995.0,14.0,9992.0,26.0,,,10011.0,14.0,10013.0,26.0,,,10003.0,16.0,0.0,40.0,40.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
626000,,,ASH_COATED_OSMIUM,XIRECS,9993.0,2,0,19986.0,9993.0,12.0,9990.0,20.0,,,10009.0,12.0,10011.0,20.0,,,10001.0,16.0,0.0,32.0,32.0,0.0,10001.0,-8.0,0.0,-16.0,sell_aggressor
626400,,,ASH_COATED_OSMIUM,XIRECS,10002.0,3,0,30006.0,10002.0,8.0,9992.0,11.0,9990.0,23.0,10008.0,11.0,,,,,10005.0,6.0,0.0,42.0,11.0,-0.15789473684210525,10004.526315789473,-3.0,0.0,-6.0,sell_aggressor
626700,,,ASH_COATED_OSMIUM,XIRECS,10008.0,4,0,40032.0,9992.0,13.0,,,,,10008.0,13.0,,,,,10000.0,16.0,0.0,13.0,13.0,0.0,10000.0,8.0,16.0,0.0,buy_aggressor
630100,,,ASH_COATED_OSMIUM,XIRECS,10009.0,2,0,20018.0,9993.0,15.0,9990.0,25.0,,,10009.0,15.0,10011.0,25.0,,,10001.0,16.0,0.0,40.0,40.0,0.0,10001.0,8.0,16.0,0.0,buy_aggressor
631200,,,ASH_COATED_OSMIUM,XIRECS,10010.0,9,0,90090.0,9994.0,11.0,,,,,10010.0,11.0,,,,,10002.0,16.0,0.0,11.0,11.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
632400,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,0,49970.0,9994.0,14.0,9991.0,26.0,,,10010.0,14.0,10012.0,26.0,,,10002.0,16.0,0.0,40.0,40.0,0.0,10002.0,-8.0,0.0,-16.0,sell_aggressor
633900,,,ASH_COATED_OSMIUM,XIRECS,10004.0,2,0,20008.0,10004.0,9.0,9994.0,15.0,,,10010.0,15.0,10013.0,26.0,,,10007.0,6.0,0.0,24.0,41.0,-0.25,10006.25,-3.0,0.0,-6.0,sell_aggressor
634300,,,ASH_COATED_OSMIUM,XIRECS,10011.0,6,0,60066.0,9995.0,14.0,9993.0,23.0,,,10011.0,14.0,10014.0,23.0,,,10003.0,16.0,0.0,37.0,37.0,0.0,10003.0,8.0,16.0,0.0,buy_aggressor
635100,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,0,60060.0,9994.0,10.0,9992.0,24.0,,,10010.0,10.0,10013.0,24.0,,,10002.0,16.0,0.0,34.0,34.0,0.0,10002.0,8.0,16.0,0.0,buy_aggressor
638000,,,ASH_COATED_OSMIUM,XIRECS,10013.0,4,0,40052.0,9997.0,11.0,9994.0,24.0,,,10013.0,11.0,10015.0,24.0,,,10005.0,16.0,0.0,35.0,35.0,0.0,10005.0,8.0,16.0,0.0,buy_aggressor
639500,,,ASH_COATED_OSMIUM,XIRECS,9995.0,7,0,69965.0,9995.0,10.0,,,,,10011.0,10.0,10014.0,26.0,,,10003.0,16.0,0.0,10.0,36.0,0.0,10003.0,-8.0,0.0,-16.0,sell_aggressor
639600,,,ASH_COATED_OSMIUM,XIRECS,9996.0,4,0,39984.0,9996.0,11.0,9993.0,27.0,,,10001.0,8.0,10012.0,11.0,10014.0,27.0,9998.5,5.0,0.0,38.0,46.0,0.15789473684210525,9998.894736842105,-2.5,0.0,-5.0,sell_aggressor
649200,,,ASH_COATED_OSMIUM,XIRECS,9999.0,3,0,29997.0,9999.0,3.0,9994.0,12.0,9991.0,24.0,10010.0,12.0,,,,,10004.5,11.0,0.0,39.0,12.0,-0.6,10001.2,-5.5,0.0,-11.0,sell_aggressor
649900,,,ASH_COATED_OSMIUM,XIRECS,9991.0,4,0,39964.0,9991.0,25.0,,,,,10010.0,11.0,10013.0,25.0,,,10000.5,19.0,0.0,25.0,36.0,0.3888888888888889,10004.194444444445,-9.5,0.0,-19.0,sell_aggressor
654200,,,ASH_COATED_OSMIUM,XIRECS,9990.0,5,0,49950.0,9990.0,12.0,9987.0,26.0,,,10006.0,12.0,10008.0,26.0,,,9998.0,16.0,0.0,38.0,38.0,0.0,9998.0,-8.0,0.0,-16.0,sell_aggressor
654400,,,ASH_COATED_OSMIUM,XIRECS,9991.0,3,0,29973.0,9991.0,10.0,9988.0,26.0,,,10007.0,10.0,10009.0,26.0,,,9999.0,16.0,0.0,36.0,36.0,0.0,9999.0,-8.0,0.0,-16.0,sell_aggressor
656900,,,ASH_COATED_OSMIUM,XIRECS,9996.0,5,0,49980.0,9990.0,12.0,,,,,9996.0,5.0,10006.0,12.0,10009.0,28.0,9993.0,6.0,0.0,12.0,45.0,0.4117647058823529,9994.235294117647,3.0,6.0,0.0,buy_aggressor
657900,,,ASH_COATED_OSMIUM,XIRECS,10007.0,10,0,100070.0,9991.0,10.0,9989.0,26.0,,,10007.0,10.0,10010.0,26.0,,,9999.0,16.0,0.0,36.0,36.0,0.0,9999.0,8.0,16.0,0.0,buy_aggressor
660600,,,ASH_COATED_OSMIUM,XIRECS,9984.0,6,0,59904.0,9984.0,21.0,,,,,10002.0,15.0,10005.0,21.0,,,9993.0,18.0,0.0,21.0,36.0,0.16666666666666666,9994.5,-9.0,0.0,-18.0,sell_aggressor
665200,,,ASH_COATED_OSMIUM,XIRECS,9999.0,5,0,49995.0,9983.0,12.0,9981.0,24.0,,,9999.0,12.0,,,,,9991.0,16.0,0.0,36.0,12.0,0.0,9991.0,8.0,16.0,0.0,buy_aggressor
665700,,,ASH_COATED_OSMIUM,XIRECS,10000.0,8,0,80000.0,9984.0,14.0,,,,,10000.0,14.0,10002.0,27.0,,,9992.0,16.0,0.0,14.0,41.0,0.0,9992.0,8.0,16.0,0.0,buy_aggressor
667500,,,ASH_COATED_OSMIUM,XIRECS,9984.0,4,0,39936.0,9984.0,10.0,9982.0,29.0,,,10000.0,10.0,10003.0,29.0,,,9992.0,16.0,0.0,39.0,39.0,0.0,9992.0,-8.0,0.0,-16.0,sell_aggressor
668100,,,ASH_COATED_OSMIUM,XIRECS,10000.0,3,0,30000.0,9984.0,12.0,,,,,10000.0,12.0,10003.0,22.0,,,9992.0,16.0,0.0,12.0,34.0,0.0,9992.0,8.0,16.0,0.0,buy_aggressor
670500,,,ASH_COATED_OSMIUM,XIRECS,10003.0,2,0,20006.0,9987.0,10.0,9985.0,27.0,,,10003.0,10.0,,,,,9995.0,16.0,0.0,37.0,10.0,0.0,9995.0,8.0,16.0,0.0,buy_aggressor
