timestamp,buyer,seller,symbol_trade,currency,price,quantity,day_trade,trade_notional,day_book,symbol_book,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,spread,microprice,best_bid_notional,best_ask_notional,imbalance_l1,bid_depth_3,ask_depth_3,trade_vs_mid,trade_vs_bid,trade_vs_ask,trade_side_guess,day,symbol
534300,,,ASH_COATED_OSMIUM,XIRECS,10001.0,6,0,60006.0,0,ASH_COATED_OSMIUM,10001.0,10.0,9999.0,25.0,,,10017.0,10.0,10020.0,25.0,,,10009.0,0.0,16.0,10009.0,100010.0,100170.0,0.0,35.0,35.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
536800,,,ASH_COATED_OSMIUM,XIRECS,10019.0,2,0,20038.0,0,ASH_COATED_OSMIUM,10003.0,12.0,10001.0,25.0,,,10019.0,12.0,10022.0,25.0,,,10011.0,0.0,16.0,10011.0,120036.0,120228.0,0.0,37.0,37.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
537400,,,ASH_COATED_OSMIUM,XIRECS,10020.0,2,0,20040.0,0,ASH_COATED_OSMIUM,10001.0,25.0,,,,,10020.0,11.0,,,,,10010.5,0.0,19.0,10014.194444444445,250025.0,110220.0,0.3888888888888889,25.0,11.0,9.5,19.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
541000,,,ASH_COATED_OSMIUM,XIRECS,10021.0,6,0,60126.0,0,ASH_COATED_OSMIUM,10004.0,11.0,10002.0,24.0,,,10021.0,11.0,10023.0,24.0,,,10012.5,0.0,17.0,10012.5,110044.0,110231.0,0.0,35.0,35.0,8.5,17.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
544100,,,ASH_COATED_OSMIUM,XIRECS,10007.0,7,0,70049.0,0,ASH_COATED_OSMIUM,10007.0,10.0,10004.0,21.0,,,10025.0,21.0,,,,,10016.0,0.0,18.0,10012.806451612903,100070.0,210525.0,-0.3548387096774194,31.0,21.0,-9.0,0.0,-18.0,sell_aggressor,0,ASH_COATED_OSMIUM
545400,,,ASH_COATED_OSMIUM,XIRECS,10023.0,2,0,20046.0,0,ASH_COATED_OSMIUM,10007.0,12.0,10004.0,24.0,,,10023.0,12.0,10025.0,24.0,,,10015.0,0.0,16.0,10015.0,120084.0,120276.0,0.0,36.0,36.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
546100,,,ASH_COATED_OSMIUM,XIRECS,10006.0,5,0,50030.0,0,ASH_COATED_OSMIUM,10006.0,10.0,10004.0,24.0,,,10022.0,10.0,10025.0,24.0,,,10014.0,0.0,16.0,10014.0,100060.0,100220.0,0.0,34.0,34.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
548100,,,ASH_COATED_OSMIUM,XIRECS,10026.0,9,0,90234.0,0,ASH_COATED_OSMIUM,10007.0,10.0,10005.0,25.0,,,10026.0,25.0,,,,,10016.5,0.0,19.0,10012.42857142857,100070.0,250650.0,-0.42857142857142855,35.0,25.0,9.5,19.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
548400,,,ASH_COATED_OSMIUM,XIRECS,10003.0,4,0,40012.0,0,ASH_COATED_OSMIUM,10003.0,27.0,,,,,10022.0,15.0,10024.0,27.0,,,10012.5,0.0,19.0,10015.214285714286,270081.0,150330.0,0.2857142857142857,27.0,42.0,-9.5,0.0,-19.0,sell_aggressor,0,ASH_COATED_OSMIUM
553700,,,ASH_COATED_OSMIUM,XIRECS,10003.0,5,0,50015.0,0,ASH_COATED_OSMIUM,10003.0,10.0,10001.0,20.0,,,10022.0,20.0,,,,,10012.5,0.0,19.0,10009.333333333334,100030.0,200440.0,-0.3333333333333333,30.0,20.0,-9.5,0.0,-19.0,sell_aggressor,0,ASH_COATED_OSMIUM
557200,,,ASH_COATED_OSMIUM,XIRECS,10019.0,6,0,60114.0,0,ASH_COATED_OSMIUM,10001.0,29.0,,,,,10019.0,15.0,10022.0,29.0,,,10010.0,0.0,18.0,10012.863636363636,290029.0,150285.0,0.3181818181818182,29.0,44.0,9.0,18.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
557600,,,ASH_COATED_OSMIUM,XIRECS,10021.0,6,0,60126.0,0,ASH_COATED_OSMIUM,10008.0,3.0,10003.0,11.0,,,10021.0,24.0,,,,,10014.5,0.0,13.0,10009.444444444445,30024.0,240504.0,-0.7777777777777778,14.0,24.0,6.5,13.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
560100,,,ASH_COATED_OSMIUM,XIRECS,10019.0,6,0,60114.0,0,ASH_COATED_OSMIUM,10003.0,14.0,10000.0,23.0,,,10019.0,14.0,10021.0,23.0,,,10011.0,0.0,16.0,10011.0,140042.0,140266.0,0.0,37.0,37.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
563900,,,ASH_COATED_OSMIUM,XIRECS,10000.0,3,0,30000.0,0,ASH_COATED_OSMIUM,10000.0,12.0,9997.0,22.0,,,10016.0,12.0,10018.0,22.0,,,10008.0,0.0,16.0,10008.0,120000.0,120192.0,0.0,34.0,34.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
564300,,,ASH_COATED_OSMIUM,XIRECS,10018.0,3,0,30054.0,0,ASH_COATED_OSMIUM,10000.0,13.0,9997.0,26.0,,,10018.0,26.0,,,,,10009.0,0.0,18.0,10006.0,130000.0,260468.0,-0.3333333333333333,39.0,26.0,9.0,18.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
566300,,,ASH_COATED_OSMIUM,XIRECS,10018.0,5,0,50090.0,0,ASH_COATED_OSMIUM,10002.0,15.0,10000.0,22.0,,,10018.0,15.0,10021.0,22.0,,,10010.0,0.0,16.0,10010.0,150030.0,150270.0,0.0,37.0,37.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
567200,,,ASH_COATED_OSMIUM,XIRECS,10019.0,5,0,50095.0,0,ASH_COATED_OSMIUM,10000.0,23.0,,,,,10019.0,11.0,10021.0,23.0,,,10009.5,0.0,19.0,10012.85294117647,230000.0,110209.0,0.35294117647058826,23.0,34.0,9.5,19.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
568500,,,ASH_COATED_OSMIUM,XIRECS,10012.0,5,0,50060.0,0,ASH_COATED_OSMIUM,10002.0,10.0,10000.0,28.0,,,10012.0,5.0,10021.0,28.0,,,10007.0,0.0,10.0,10008.666666666666,100020.0,50060.0,0.3333333333333333,38.0,33.0,5.0,10.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
573800,,,ASH_COATED_OSMIUM,XIRECS,10019.0,6,0,60114.0,0,ASH_COATED_OSMIUM,10001.0,10.0,9998.0,21.0,,,10019.0,21.0,,,,,10010.0,0.0,18.0,10006.806451612903,100010.0,210399.0,-0.3548387096774194,31.0,21.0,9.0,18.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
574600,,,ASH_COATED_OSMIUM,XIRECS,10001.0,9,0,90009.0,0,ASH_COATED_OSMIUM,10001.0,13.0,,,,,10017.0,13.0,10020.0,20.0,,,10009.0,0.0,16.0,10009.0,130013.0,130221.0,0.0,13.0,33.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
575200,,,ASH_COATED_OSMIUM,XIRECS,10017.0,2,0,20034.0,0,ASH_COATED_OSMIUM,10001.0,15.0,9999.0,29.0,,,10017.0,15.0,10020.0,29.0,,,10009.0,0.0,16.0,10009.0,150015.0,150255.0,0.0,44.0,44.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
576900,,,ASH_COATED_OSMIUM,XIRECS,10000.0,10,0,100000.0,0,ASH_COATED_OSMIUM,10000.0,10.0,9997.0,21.0,,,10016.0,10.0,10018.0,21.0,,,10008.0,0.0,16.0,10008.0,100000.0,100160.0,0.0,31.0,31.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
579000,,,ASH_COATED_OSMIUM,XIRECS,10000.0,9,0,90000.0,0,ASH_COATED_OSMIUM,10000.0,14.0,,,,,10016.0,14.0,10019.0,30.0,,,10008.0,0.0,16.0,10008.0,140000.0,140224.0,0.0,14.0,44.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
579400,,,ASH_COATED_OSMIUM,XIRECS,10016.0,5,0,50080.0,0,ASH_COATED_OSMIUM,10000.0,10.0,,,,,10016.0,10.0,10019.0,22.0,,,10008.0,0.0,16.0,10008.0,100000.0,100160.0,0.0,10.0,32.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
580300,,,ASH_COATED_OSMIUM,XIRECS,10017.0,3,0,30051.0,0,ASH_COATED_OSMIUM,10001.0,15.0,9998.0,22.0,,,10017.0,15.0,10019.0,22.0,,,10009.0,0.0,16.0,10009.0,150015.0,150255.0,0.0,37.0,37.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
581300,,,ASH_COATED_OSMIUM,XIRECS,10000.0,4,0,40000.0,0,ASH_COATED_OSMIUM,10000.0,10.0,9998.0,24.0,,,10016.0,10.0,10019.0,24.0,,,10008.0,0.0,16.0,10008.0,100000.0,100160.0,0.0,34.0,34.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
583100,,,ASH_COATED_OSMIUM,XIRECS,9998.0,4,0,39992.0,0,ASH_COATED_OSMIUM,9998.0,15.0,9996.0,20.0,,,,,,,,,9998.0,0.0,,,149970.0,,,35.0,0.0,0.0,0.0,,sell_aggressor,0,ASH_COATED_OSMIUM
586600,,,ASH_COATED_OSMIUM,XIRECS,10015.0,6,0,60090.0,0,ASH_COATED_OSMIUM,9997.0,15.0,9994.0,24.0,,,10015.0,24.0,,,,,10006.0,0.0,18.0,10003.923076923076,149955.0,240360.0,-0.23076923076923078,39.0,24.0,9.0,18.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
587200,,,ASH_COATED_OSMIUM,XIRECS,9997.0,5,0,49985.0,0,ASH_COATED_OSMIUM,9997.0,14.0,9995.0,29.0,,,10013.0,14.0,10016.0,29.0,,,10005.0,0.0,16.0,10005.0,139958.0,140182.0,0.0,43.0,43.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
589200,,,ASH_COATED_OSMIUM,XIRECS,9994.0,2,0,19988.0,0,ASH_COATED_OSMIUM,9994.0,25.0,,,,,10013.0,10.0,10015.0,25.0,,,10003.5,0.0,19.0,10007.57142857143,249850.0,100130.0,0.42857142857142855,25.0,35.0,-9.5,0.0,-19.0,sell_aggressor,0,ASH_COATED_OSMIUM
591500,,,ASH_COATED_OSMIUM,XIRECS,10013.0,10,0,100130.0,0,ASH_COATED_OSMIUM,9994.0,23.0,,,,,10013.0,14.0,10015.0,23.0,,,10003.5,0.0,19.0,10005.81081081081,229862.0,140182.0,0.24324324324324326,23.0,37.0,9.5,19.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
596200,,,ASH_COATED_OSMIUM,XIRECS,10014.0,7,0,70098.0,0,ASH_COATED_OSMIUM,9996.0,14.0,,,,,10014.0,29.0,,,,,10005.0,0.0,18.0,10001.860465116279,139944.0,290406.0,-0.3488372093023256,14.0,29.0,9.0,18.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
603100,,,ASH_COATED_OSMIUM,XIRECS,10015.0,9,0,90135.0,0,ASH_COATED_OSMIUM,9996.0,10.0,9994.0,23.0,,,10015.0,23.0,,,,,10005.5,0.0,19.0,10001.757575757576,99960.0,230345.0,-0.3939393939393939,33.0,23.0,9.5,19.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
604700,,,ASH_COATED_OSMIUM,XIRECS,10013.0,6,0,60078.0,0,ASH_COATED_OSMIUM,9997.0,12.0,9994.0,27.0,,,10013.0,12.0,10015.0,27.0,,,10005.0,0.0,16.0,10005.0,119964.0,120156.0,0.0,39.0,39.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
607300,,,ASH_COATED_OSMIUM,XIRECS,9996.0,3,0,29988.0,0,ASH_COATED_OSMIUM,9996.0,12.0,9994.0,20.0,,,10012.0,12.0,,,,,10004.0,0.0,16.0,10004.0,119952.0,120144.0,0.0,32.0,12.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
608300,,,ASH_COATED_OSMIUM,XIRECS,10011.0,8,0,80088.0,0,ASH_COATED_OSMIUM,9995.0,10.0,9993.0,26.0,,,10011.0,10.0,10014.0,26.0,,,10003.0,0.0,16.0,10003.0,99950.0,100110.0,0.0,36.0,36.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
609600,,,ASH_COATED_OSMIUM,XIRECS,10009.0,6,0,60054.0,0,ASH_COATED_OSMIUM,9993.0,14.0,9990.0,27.0,,,10009.0,14.0,10011.0,27.0,,,10001.0,0.0,16.0,10001.0,139902.0,140126.0,0.0,41.0,41.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
615100,,,ASH_COATED_OSMIUM,XIRECS,9993.0,3,0,29979.0,0,ASH_COATED_OSMIUM,9993.0,10.0,9991.0,22.0,,,10012.0,22.0,,,,,10002.5,0.0,19.0,9998.9375,99930.0,220264.0,-0.375,32.0,22.0,-9.5,0.0,-19.0,sell_aggressor,0,ASH_COATED_OSMIUM
616100,,,ASH_COATED_OSMIUM,XIRECS,10007.0,2,0,20014.0,0,ASH_COATED_OSMIUM,9989.0,25.0,,,,,10007.0,13.0,,,,,9998.0,0.0,18.0,10000.842105263158,249725.0,130091.0,0.3157894736842105,25.0,13.0,9.0,18.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
618800,,,ASH_COATED_OSMIUM,XIRECS,10009.0,10,0,100090.0,0,ASH_COATED_OSMIUM,9993.0,13.0,9991.0,21.0,,,10009.0,13.0,10012.0,21.0,,,10001.0,0.0,16.0,10001.0,129909.0,130117.0,0.0,34.0,34.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
619900,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,0,49970.0,0,ASH_COATED_OSMIUM,9994.0,13.0,,,,,,,,,,,9994.0,0.0,,,129922.0,,,13.0,0.0,0.0,0.0,,sell_aggressor,0,ASH_COATED_OSMIUM
623900,,,ASH_COATED_OSMIUM,XIRECS,10014.0,3,0,30042.0,0,ASH_COATED_OSMIUM,9995.0,10.0,,,,,10014.0,26.0,,,,,10004.5,0.0,19.0,10000.277777777777,99950.0,260364.0,-0.4444444444444444,10.0,26.0,9.5,19.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
624100,,,ASH_COATED_OSMIUM,XIRECS,9995.0,4,0,39980.0,0,ASH_COATED_OSMIUM,9995.0,14.0,9992.0,26.0,,,10011.0,14.0,10013.0,26.0,,,10003.0,0.0,16.0,10003.0,139930.0,140154.0,0.0,40.0,40.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
626000,,,ASH_COATED_OSMIUM,XIRECS,9993.0,2,0,19986.0,0,ASH_COATED_OSMIUM,9993.0,12.0,9990.0,20.0,,,10009.0,12.0,10011.0,20.0,,,10001.0,0.0,16.0,10001.0,119916.0,120108.0,0.0,32.0,32.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
626400,,,ASH_COATED_OSMIUM,XIRECS,10002.0,3,0,30006.0,0,ASH_COATED_OSMIUM,10002.0,8.0,9992.0,11.0,9990.0,23.0,10008.0,11.0,,,,,10005.0,0.0,6.0,10004.526315789473,80016.0,110088.0,-0.15789473684210525,42.0,11.0,-3.0,0.0,-6.0,sell_aggressor,0,ASH_COATED_OSMIUM
626700,,,ASH_COATED_OSMIUM,XIRECS,10008.0,4,0,40032.0,0,ASH_COATED_OSMIUM,9992.0,13.0,,,,,10008.0,13.0,,,,,10000.0,0.0,16.0,10000.0,129896.0,130104.0,0.0,13.0,13.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
630100,,,ASH_COATED_OSMIUM,XIRECS,10009.0,2,0,20018.0,0,ASH_COATED_OSMIUM,9993.0,15.0,9990.0,25.0,,,10009.0,15.0,10011.0,25.0,,,10001.0,0.0,16.0,10001.0,149895.0,150135.0,0.0,40.0,40.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
631200,,,ASH_COATED_OSMIUM,XIRECS,10010.0,9,0,90090.0,0,ASH_COATED_OSMIUM,9994.0,11.0,,,,,10010.0,11.0,,,,,10002.0,0.0,16.0,10002.0,109934.0,110110.0,0.0,11.0,11.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
632400,,,ASH_COATED_OSMIUM,XIRECS,9994.0,5,0,49970.0,0,ASH_COATED_OSMIUM,9994.0,14.0,9991.0,26.0,,,10010.0,14.0,10012.0,26.0,,,10002.0,0.0,16.0,10002.0,139916.0,140140.0,0.0,40.0,40.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
633900,,,ASH_COATED_OSMIUM,XIRECS,10004.0,2,0,20008.0,0,ASH_COATED_OSMIUM,10004.0,9.0,9994.0,15.0,,,10010.0,15.0,10013.0,26.0,,,10007.0,0.0,6.0,10006.25,90036.0,150150.0,-0.25,24.0,41.0,-3.0,0.0,-6.0,sell_aggressor,0,ASH_COATED_OSMIUM
634300,,,ASH_COATED_OSMIUM,XIRECS,10011.0,6,0,60066.0,0,ASH_COATED_OSMIUM,9995.0,14.0,9993.0,23.0,,,10011.0,14.0,10014.0,23.0,,,10003.0,0.0,16.0,10003.0,139930.0,140154.0,0.0,37.0,37.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
635100,,,ASH_COATED_OSMIUM,XIRECS,10010.0,6,0,60060.0,0,ASH_COATED_OSMIUM,9994.0,10.0,9992.0,24.0,,,10010.0,10.0,10013.0,24.0,,,10002.0,0.0,16.0,10002.0,99940.0,100100.0,0.0,34.0,34.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
638000,,,ASH_COATED_OSMIUM,XIRECS,10013.0,4,0,40052.0,0,ASH_COATED_OSMIUM,9997.0,11.0,9994.0,24.0,,,10013.0,11.0,10015.0,24.0,,,10005.0,0.0,16.0,10005.0,109967.0,110143.0,0.0,35.0,35.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
639500,,,ASH_COATED_OSMIUM,XIRECS,9995.0,7,0,69965.0,0,ASH_COATED_OSMIUM,9995.0,10.0,,,,,10011.0,10.0,10014.0,26.0,,,10003.0,0.0,16.0,10003.0,99950.0,100110.0,0.0,10.0,36.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
639600,,,ASH_COATED_OSMIUM,XIRECS,9996.0,4,0,39984.0,0,ASH_COATED_OSMIUM,9996.0,11.0,9993.0,27.0,,,10001.0,8.0,10012.0,11.0,10014.0,27.0,9998.5,0.0,5.0,9998.894736842105,109956.0,80008.0,0.15789473684210525,38.0,46.0,-2.5,0.0,-5.0,sell_aggressor,0,ASH_COATED_OSMIUM
649200,,,ASH_COATED_OSMIUM,XIRECS,9999.0,3,0,29997.0,0,ASH_COATED_OSMIUM,9999.0,3.0,9994.0,12.0,9991.0,24.0,10010.0,12.0,,,,,10004.5,0.0,11.0,10001.2,29997.0,120120.0,-0.6,39.0,12.0,-5.5,0.0,-11.0,sell_aggressor,0,ASH_COATED_OSMIUM
649900,,,ASH_COATED_OSMIUM,XIRECS,9991.0,4,0,39964.0,0,ASH_COATED_OSMIUM,9991.0,25.0,,,,,10010.0,11.0,10013.0,25.0,,,10000.5,0.0,19.0,10004.194444444445,249775.0,110110.0,0.3888888888888889,25.0,36.0,-9.5,0.0,-19.0,sell_aggressor,0,ASH_COATED_OSMIUM
654200,,,ASH_COATED_OSMIUM,XIRECS,9990.0,5,0,49950.0,0,ASH_COATED_OSMIUM,9990.0,12.0,9987.0,26.0,,,10006.0,12.0,10008.0,26.0,,,9998.0,0.0,16.0,9998.0,119880.0,120072.0,0.0,38.0,38.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
654400,,,ASH_COATED_OSMIUM,XIRECS,9991.0,3,0,29973.0,0,ASH_COATED_OSMIUM,9991.0,10.0,9988.0,26.0,,,10007.0,10.0,10009.0,26.0,,,9999.0,0.0,16.0,9999.0,99910.0,100070.0,0.0,36.0,36.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
656900,,,ASH_COATED_OSMIUM,XIRECS,9996.0,5,0,49980.0,0,ASH_COATED_OSMIUM,9990.0,12.0,,,,,9996.0,5.0,10006.0,12.0,10009.0,28.0,9993.0,0.0,6.0,9994.235294117647,119880.0,49980.0,0.4117647058823529,12.0,45.0,3.0,6.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
657900,,,ASH_COATED_OSMIUM,XIRECS,10007.0,10,0,100070.0,0,ASH_COATED_OSMIUM,9991.0,10.0,9989.0,26.0,,,10007.0,10.0,10010.0,26.0,,,9999.0,0.0,16.0,9999.0,99910.0,100070.0,0.0,36.0,36.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
660600,,,ASH_COATED_OSMIUM,XIRECS,9984.0,6,0,59904.0,0,ASH_COATED_OSMIUM,9984.0,21.0,,,,,10002.0,15.0,10005.0,21.0,,,9993.0,0.0,18.0,9994.5,209664.0,150030.0,0.16666666666666666,21.0,36.0,-9.0,0.0,-18.0,sell_aggressor,0,ASH_COATED_OSMIUM
665200,,,ASH_COATED_OSMIUM,XIRECS,9999.0,5,0,49995.0,0,ASH_COATED_OSMIUM,9983.0,12.0,9981.0,24.0,,,9999.0,12.0,,,,,9991.0,0.0,16.0,9991.0,119796.0,119988.0,0.0,36.0,12.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
665700,,,ASH_COATED_OSMIUM,XIRECS,10000.0,8,0,80000.0,0,ASH_COATED_OSMIUM,9984.0,14.0,,,,,10000.0,14.0,10002.0,27.0,,,9992.0,0.0,16.0,9992.0,139776.0,140000.0,0.0,14.0,41.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
667500,,,ASH_COATED_OSMIUM,XIRECS,9984.0,4,0,39936.0,0,ASH_COATED_OSMIUM,9984.0,10.0,9982.0,29.0,,,10000.0,10.0,10003.0,29.0,,,9992.0,0.0,16.0,9992.0,99840.0,100000.0,0.0,39.0,39.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
668100,,,ASH_COATED_OSMIUM,XIRECS,10000.0,3,0,30000.0,0,ASH_COATED_OSMIUM,9984.0,12.0,,,,,10000.0,12.0,10003.0,22.0,,,9992.0,0.0,16.0,9992.0,119808.0,120000.0,0.0,12.0,34.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
670500,,,ASH_COATED_OSMIUM,XIRECS,10003.0,2,0,20006.0,0,ASH_COATED_OSMIUM,9987.0,10.0,9985.0,27.0,,,10003.0,10.0,,,,,9995.0,0.0,16.0,9995.0,99870.0,100030.0,0.0,37.0,10.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
670800,,,ASH_COATED_OSMIUM,XIRECS,9987.0,9,0,89883.0,0,ASH_COATED_OSMIUM,9987.0,14.0,9985.0,27.0,,,10003.0,14.0,10006.0,27.0,,,9995.0,0.0,16.0,9995.0,139818.0,140042.0,0.0,41.0,41.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
674800,,,ASH_COATED_OSMIUM,XIRECS,10005.0,7,0,70035.0,0,ASH_COATED_OSMIUM,,,,,,,10005.0,12.0,10007.0,23.0,,,10005.0,0.0,,,,120060.0,,0.0,35.0,0.0,,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
676700,,,ASH_COATED_OSMIUM,XIRECS,9984.0,5,0,49920.0,0,ASH_COATED_OSMIUM,9984.0,26.0,,,,,10003.0,14.0,10005.0,26.0,,,9993.5,0.0,19.0,9996.35,259584.0,140042.0,0.3,26.0,40.0,-9.5,0.0,-19.0,sell_aggressor,0,ASH_COATED_OSMIUM
680300,,,ASH_COATED_OSMIUM,XIRECS,9987.0,6,0,59922.0,0,ASH_COATED_OSMIUM,9987.0,11.0,9984.0,28.0,,,10003.0,11.0,10005.0,28.0,,,9995.0,0.0,16.0,9995.0,109857.0,110033.0,0.0,39.0,39.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
681500,,,ASH_COATED_OSMIUM,XIRECS,9983.0,3,0,29949.0,0,ASH_COATED_OSMIUM,9983.0,21.0,,,,,10001.0,13.0,10004.0,21.0,,,9992.0,0.0,18.0,9994.117647058823,209643.0,130013.0,0.23529411764705882,21.0,34.0,-9.0,0.0,-18.0,sell_aggressor,0,ASH_COATED_OSMIUM
682900,,,ASH_COATED_OSMIUM,XIRECS,10003.0,7,0,70021.0,0,ASH_COATED_OSMIUM,9987.0,13.0,9984.0,21.0,,,10003.0,13.0,10005.0,21.0,,,9995.0,0.0,16.0,9995.0,129831.0,130039.0,0.0,34.0,34.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
684100,,,ASH_COATED_OSMIUM,XIRECS,9987.0,8,0,79896.0,0,ASH_COATED_OSMIUM,9987.0,11.0,9984.0,28.0,,,10005.0,28.0,,,,,9996.0,0.0,18.0,9992.076923076924,109857.0,280140.0,-0.4358974358974359,39.0,28.0,-9.0,0.0,-18.0,sell_aggressor,0,ASH_COATED_OSMIUM
684700,,,ASH_COATED_OSMIUM,XIRECS,9985.0,3,0,29955.0,0,ASH_COATED_OSMIUM,9985.0,13.0,,,,,10001.0,13.0,,,,,9993.0,0.0,16.0,9993.0,129805.0,130013.0,0.0,13.0,13.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
690800,,,ASH_COATED_OSMIUM,XIRECS,9983.0,5,0,49915.0,0,ASH_COATED_OSMIUM,9983.0,13.0,9980.0,28.0,,,9999.0,13.0,10001.0,28.0,,,9991.0,0.0,16.0,9991.0,129779.0,129987.0,0.0,41.0,41.0,-8.0,0.0,-16.0,sell_aggressor,0,ASH_COATED_OSMIUM
693100,,,ASH_COATED_OSMIUM,XIRECS,10001.0,4,0,40004.0,0,ASH_COATED_OSMIUM,9982.0,11.0,9980.0,23.0,,,10001.0,23.0,,,,,9991.5,0.0,19.0,9988.14705882353,109802.0,230023.0,-0.35294117647058826,34.0,23.0,9.5,19.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
694700,,,ASH_COATED_OSMIUM,XIRECS,10001.0,8,0,80008.0,0,ASH_COATED_OSMIUM,9982.0,25.0,,,,,10001.0,10.0,10003.0,25.0,,,9991.5,0.0,19.0,9995.57142857143,249550.0,100010.0,0.42857142857142855,25.0,35.0,9.5,19.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
696600,,,ASH_COATED_OSMIUM,XIRECS,10001.0,3,0,30003.0,0,ASH_COATED_OSMIUM,9985.0,13.0,,,,,10001.0,13.0,10003.0,23.0,,,9993.0,0.0,16.0,9993.0,129805.0,130013.0,0.0,13.0,36.0,8.0,16.0,0.0,buy_aggressor,0,ASH_COATED_OSMIUM
